,v1_unit,dlgn_unit,upper_bound,ampc,loss
8398,1,1_3,0.3,0.0351,0.08356
8399,1,1_3,0.3,0.04706,0.1214
8400,1,1_3,0.3,0.0473,0.194
8401,1,1_3,0.3,0.06143,0.1226
8402,1,1_3,0.3,0.05377,0.0933
8403,1,1_3,0.3,0.03445,0.0774
8404,1,1_3,0.3,0.04114,0.09326
8405,1,1_3,0.3,0.0349,0.08875
8406,1,1_3,0.3,0.0602,0.1228
8407,1,1_3,0.3,0.03583,0.0876
8408,1,1_3,0.3,0.04495,0.101
8409,1,1_3,0.3,0.07434,0.1316
8410,1,1_3,0.3,0.0899,0.1055
8411,1,1_3,0.3,0.0527,0.09717
8412,1,1_3,0.3,0.06976,0.1019
8413,1,1_3,0.3,0.0649,0.105
8414,1,1_3,0.3,0.06104,0.1055
8415,1,1_3,0.3,0.0493,0.1171
8416,1,1_3,0.3,0.03738,0.0829
8417,1,1_3,0.3,0.05035,0.1262
8418,1,1_3,0.3,0.03476,0.11127
8419,1,1_3,0.3,0.04956,0.1119
8420,1,1_3,0.3,0.04123,0.10626
8421,1,1_3,0.3,0.04166,0.09686
8422,1,1_3,0.3,0.0431,0.1532
8423,1,1_3,0.3,0.0362,0.0782
8424,1,1_3,0.3,0.0594,0.09827
8425,1,1_3,0.3,0.058,0.1085
8426,1,1_3,0.3,0.0597,0.11884
8427,1,1_3,0.3,0.03638,0.09033
8428,1,1_3,0.3,0.05154,0.0968
8429,1,1_3,0.3,0.05453,0.1098
8430,1,1_3,0.3,0.0646,0.114
8431,1,1_3,0.3,0.0456,0.1026
8432,1,1_3,0.3,0.05057,0.0978
8433,1,1_3,0.3,0.0671,0.1473
8434,1,1_3,0.3,0.04623,0.11456
8435,1,1_3,0.3,0.0553,0.0954
8436,1,1_3,0.3,0.04755,0.101
8437,1,1_3,0.3,0.05753,0.11255
8438,1,1_3,0.3,0.03534,0.07935
8439,1,1_3,0.3,0.0415,0.11786
8440,1,1_3,0.3,0.0492,0.1045
8441,1,1_3,0.3,0.04556,0.0885
8442,1,1_3,0.3,0.03766,0.0837
8443,1,1_3,0.3,0.0461,0.0886
8444,1,1_3,0.3,0.03268,0.08484
8445,1,1_3,0.3,0.05298,0.0958
8446,1,1_3,0.3,0.0604,0.09204
8447,1,1_3,0.3,0.05124,0.1123
8448,1,1_3,0.3,0.04816,0.11694
8449,1,1_3,0.3,0.04132,0.0927
8450,1,1_3,0.3,0.03696,0.09186
8451,1,1_3,0.3,0.04153,0.097
8452,1,1_3,0.3,0.05728,0.0941
8453,1,1_3,0.3,0.0448,0.0836
8454,1,1_3,0.3,0.051,0.11505
8455,1,1_3,0.3,0.087,0.10767
8456,1,1_3,0.3,0.04648,0.0953
8457,1,1_3,0.3,0.0604,0.0957
8458,1,1_3,0.3,0.0377,0.08844
8459,1,1_3,0.3,0.03543,0.0786
8460,1,1_3,0.3,0.03111,0.10583
8461,1,1_3,0.3,0.05978,0.1059
8462,1,1_3,0.3,0.03262,0.0818
8463,1,1_3,0.3,0.0487,0.1145
8464,1,1_3,0.3,0.0624,0.103
8465,1,1_3,0.3,0.05667,0.1425
8466,1,1_3,0.3,0.05014,0.1213
8467,1,1_3,0.3,0.051,0.0995
8468,1,1_3,0.3,0.0428,0.0929
8469,1,1_3,0.3,0.0684,0.09894
8470,1,1_3,0.3,0.05307,0.08954
8471,1,1_3,0.3,0.05643,0.11475
8472,1,1_3,0.3,0.03378,0.0938
8473,1,1_3,0.3,0.03864,0.1116
8474,1,1_3,0.3,0.04126,0.09015
8475,1,1_3,0.3,0.03723,0.11096
8476,1,1_3,0.3,0.0401,0.0925
8477,1,1_3,0.3,0.03372,0.0849
8478,1,1_3,0.3,0.0493,0.0953
8479,1,1_3,0.3,0.04895,0.09424
8480,1,1_3,0.3,0.06155,0.0924
8481,1,1_3,0.3,0.04138,0.0965
8482,1,1_3,0.3,0.0639,0.138
8483,1,1_3,0.3,0.04144,0.0894
8484,1,1_3,0.3,0.06683,0.10547
8485,1,1_3,0.3,0.05063,0.10254
8486,1,1_3,0.3,0.04196,0.0891
8487,1,1_3,0.3,0.05438,0.158
8488,1,1_3,0.3,0.03998,0.10974
8489,1,1_3,0.3,0.1769,0.1343
8490,1,1_3,0.3,0.04703,0.092
8491,1,1_3,0.3,0.03745,0.0817
8492,1,1_3,0.3,0.05228,0.09283
8493,1,1_3,0.3,0.04807,0.09296
8494,1,1_3,0.3,0.0591,0.11163
8495,1,1_3,0.3,0.0406,0.0817
8496,1,1_3,0.3,0.03717,0.08856
8497,1,1_3,0.3,0.04803,0.08844
8498,1,1_3,0.3,0.03702,0.08954
8499,1,1_3,0.3,0.0699,0.11774
8500,1,1_3,0.3,0.03244,0.0808
8501,1,1_3,0.3,0.03442,0.08704
8502,1,1_3,0.3,0.056,0.11017
8503,1,1_3,0.3,0.04526,0.11487
8504,1,1_3,0.3,0.0502,0.1186
8505,1,1_3,0.3,0.03796,0.0928
8506,1,1_3,0.3,0.03702,0.0845
8507,1,1_3,0.3,0.04956,0.09705
8508,1,1_3,0.3,0.02917,0.0728
8509,1,1_3,0.3,0.04935,0.08923
8510,1,1_3,0.3,0.048,0.0997
8511,1,1_3,0.3,0.05896,0.11633
8512,1,1_3,0.3,0.06555,0.138
8513,1,1_3,0.3,0.0642,0.1274
8514,1,1_3,0.3,0.04672,0.0962
8515,1,1_3,0.3,0.03247,0.0802
8516,1,1_3,0.3,0.0441,0.09515
8517,1,1_3,0.3,0.05276,0.1057
8518,1,1_3,0.3,0.03613,0.10956
8519,1,1_3,0.3,0.0296,0.08936
8520,1,1_3,0.3,0.05872,0.1051
8521,1,1_3,0.3,0.03424,0.0875
8522,1,1_3,0.3,0.04276,0.11865
8523,1,1_3,0.3,0.03833,0.10406
8524,1,1_3,0.3,0.03156,0.08673
8525,1,1_3,0.3,0.03696,0.10785
8526,1,1_3,0.3,0.03558,0.0961
8527,1,1_3,0.3,0.0483,0.1053
8528,1,1_3,0.3,0.04062,0.0838
8529,1,1_3,0.3,0.03555,0.0772
8530,1,1_3,0.3,0.04913,0.0959
8531,1,1_3,0.3,0.05502,0.1207
8532,1,1_3,0.3,0.05783,0.10034
8533,1,1_3,0.3,0.05844,0.11395
8534,1,1_3,0.3,0.03513,0.0847
8535,1,1_3,0.3,0.03867,0.1071
8536,1,1_3,0.3,0.04025,0.11554
8537,1,1_3,0.3,0.06323,0.1011
8538,1,1_3,0.3,0.04114,0.09424
8539,1,1_3,0.3,0.0651,0.1252
8540,1,1_3,0.3,0.04443,0.09546
8541,1,1_3,0.3,0.03348,0.07947
8542,1,1_3,0.3,0.05838,0.1348
8543,1,1_3,0.3,0.05316,0.10406
8544,1,1_3,0.3,0.04657,0.0951
8545,1,1_3,0.3,0.03607,0.08136
8546,1,1_3,0.3,0.04544,0.09875
8547,1,1_3,0.3,0.03177,0.07825
8548,1,1_3,0.3,0.0431,0.1021
8549,1,1_3,0.3,0.0646,0.1271
8550,1,1_3,0.3,0.04428,0.09467
8551,1,1_3,0.3,0.0509,0.1438
8552,1,1_3,0.3,0.03354,0.07996
8553,1,1_3,0.3,0.04584,0.0856
8554,1,1_3,0.3,0.03195,0.0859
8555,1,1_3,0.3,0.04385,0.09076
8556,1,1_3,0.3,0.0591,0.107
8557,1,1_3,0.3,0.0576,0.10913
8558,1,1_3,0.3,0.045,0.0918
8559,1,1_3,0.3,0.038,0.0814
8560,1,1_3,0.3,0.04657,0.09076
8561,1,1_3,0.3,0.0358,0.0926
8562,1,1_3,0.3,0.0501,0.09265
8563,1,1_3,0.3,0.044,0.1054
8564,1,1_3,0.3,0.047,0.0919
8565,1,1_3,0.3,0.04614,0.08777
8566,1,1_3,0.3,0.06354,0.10077
8567,1,1_3,0.3,0.03226,0.0876
8568,1,1_3,0.3,0.0346,0.1027
8569,1,1_3,0.3,0.05887,0.0989
8570,1,1_3,0.3,0.05164,0.0983
8571,1,1_3,0.3,0.04337,0.104
8572,1,1_3,0.3,0.0385,0.0816
8573,1,1_3,0.3,0.02872,0.08594
8574,1,1_3,0.3,0.05786,0.0894
8575,1,1_3,0.3,0.05347,0.1113
8576,1,1_3,0.3,0.05624,0.0934
8577,1,1_3,0.3,0.04175,0.0981
8578,1,1_3,0.3,0.0464,0.10016
8579,1,1_3,0.3,0.04532,0.0942
8580,1,1_3,0.3,0.05942,0.1075
8581,1,1_3,0.3,0.05914,0.1075
8582,1,1_3,0.3,0.03372,0.0758
8583,1,1_3,0.3,0.05197,0.0895
8584,1,1_3,0.3,0.07385,0.11035
8585,1,1_3,0.3,0.05057,0.1326
8586,1,1_3,0.3,0.04965,0.10504
8587,1,1_3,0.3,0.05774,0.1006
8588,1,1_3,0.3,0.05054,0.0888
8589,1,1_3,0.3,0.0369,0.08496
8590,1,1_3,0.3,0.0363,0.12213
8591,1,1_3,0.3,0.03796,0.0849
8592,1,1_3,0.3,0.03238,0.0847
8593,1,1_3,0.3,0.036,0.09546
8594,1,1_3,0.3,0.03885,0.1104
8595,1,1_3,0.3,0.0538,0.12164
8596,1,1_3,0.3,0.04355,0.10864
8597,1,1_3,0.3,0.05344,0.0906
8598,1,1_3,0.3,0.0473,0.0997
8599,1,1_3,0.3,0.06415,0.1335
8600,1,1_3,0.3,0.0601,0.1018
8601,1,1_3,0.3,0.0427,0.10236
8602,1,1_3,0.3,0.05844,0.1274
8603,1,1_3,0.3,0.04932,0.09106
8604,1,1_3,0.3,0.05624,0.10156
8605,1,1_3,0.3,0.0568,0.1207
8606,1,1_3,0.3,0.03363,0.1262
8607,1,1_3,0.3,0.0505,0.11804
8608,1,1_3,0.3,0.05215,0.1117
8609,1,1_3,0.3,0.04434,0.104
8610,1,1_3,0.3,0.0427,0.1019
8611,1,1_3,0.3,0.03903,0.10223
8612,1,1_3,0.3,0.0526,0.1135
8613,1,1_3,0.3,0.03815,0.08606
8614,1,1_3,0.3,0.0426,0.101
8615,1,1_3,0.3,0.05066,0.1302
8616,1,1_3,0.3,0.062,0.1091
8617,1,1_3,0.3,0.04376,0.1012
8618,1,1_3,0.3,0.0653,0.1019
8619,1,1_3,0.3,0.0538,0.10455
8620,1,1_3,0.3,0.05023,0.1002
8621,1,1_3,0.3,0.055,0.0877
8622,1,1_3,0.3,0.0377,0.0958
8623,1,1_3,0.3,0.06305,0.172
8624,1,1_3,0.3,0.04944,0.0957
8625,1,1_3,0.3,0.03317,0.07245
8626,1,1_3,0.3,0.0675,0.12274
8627,1,1_3,0.3,0.03983,0.1188
8628,1,1_3,0.3,0.05228,0.10046
8629,1,1_3,0.3,0.05255,0.0916
8630,1,1_3,0.3,0.0499,0.0941
8631,1,1_3,0.3,0.04385,0.10034
8632,1,1_3,0.3,0.03952,0.08777
8633,1,1_3,0.3,0.04135,0.0829
8634,1,1_3,0.3,0.04868,0.1015
8635,1,1_3,0.3,0.03044,0.08545
8636,1,1_3,0.3,0.05438,0.09766
8637,1,1_3,0.3,0.05627,0.11523
8638,1,1_3,0.3,0.0312,0.09265
8639,1,1_3,0.3,0.03186,0.0986
8640,1,1_3,0.3,0.05112,0.10596
8641,1,1_3,0.3,0.03824,0.0943
8642,1,1_3,0.3,0.05167,0.1118
8643,1,1_3,0.3,0.057,0.1169
8644,1,1_3,0.3,0.0414,0.08887
8645,1,1_3,0.3,0.0376,0.09576
8646,1,1_3,0.3,0.04465,0.12463
8647,1,1_3,0.3,0.04263,0.1131
8648,1,1_3,0.3,0.0438,0.0867
8649,1,1_3,0.3,0.0538,0.11194
8650,1,1_3,0.3,0.03867,0.09106
8651,1,1_3,0.3,0.0701,0.1083
8652,1,1_3,0.3,0.04642,0.0889
8653,1,1_3,0.3,0.0547,0.12164
8654,1,1_3,0.3,0.0541,0.10535
8655,1,1_3,0.3,0.1211,0.1012
8656,1,1_3,0.3,0.05392,0.10046
8657,1,1_3,0.3,0.05304,0.09393
8658,1,1_3,0.3,0.04367,0.08777
8659,1,1_3,0.3,0.0476,0.1342
8660,1,1_3,0.3,0.03757,0.0902
8661,1,1_3,0.3,0.0377,0.1045
8662,1,1_3,0.3,0.0614,0.13
8663,1,1_3,0.3,0.0486,0.1024
8664,1,1_3,0.3,0.05734,0.122
8665,1,1_3,0.3,0.05966,0.1041
8666,1,1_3,0.3,0.03406,0.0766
8667,1,1_3,0.3,0.05182,0.11035
8668,1,1_3,0.3,0.05942,0.11444
8669,1,1_3,0.3,0.04617,0.1376
8670,1,1_3,0.3,0.0463,0.108
8671,1,1_3,0.3,0.03674,0.11755
8672,1,1_3,0.3,0.042,0.09875
8673,1,1_3,0.3,0.04968,0.1026
8674,1,1_3,0.3,0.03687,0.08527
8675,1,1_3,0.3,0.03558,0.0887
8676,1,1_3,0.3,0.05502,0.1011
8677,1,1_3,0.3,0.05222,0.09973
8678,1,1_3,0.3,0.03665,0.08405
8679,1,1_3,0.3,0.03345,0.0771
8680,1,1_3,0.3,0.06866,0.1043
8681,1,1_3,0.3,0.03897,0.0926
8682,1,1_3,0.3,0.05557,0.1132
8683,1,1_3,0.3,0.04993,0.1051
8684,1,1_3,0.3,0.05756,0.1029
8685,1,1_3,0.3,0.0346,0.11896
8686,1,1_3,0.3,0.05753,0.10486
8687,1,1_3,0.3,0.0391,0.09125
8688,1,1_3,0.3,0.0454,0.1172
8689,1,1_3,0.3,0.03995,0.08563
8690,1,1_3,0.3,0.05484,0.0934
8691,1,1_3,0.3,0.04266,0.11005
8692,1,1_3,0.3,0.03735,0.10815
8693,1,1_3,0.3,0.05206,0.1079
8694,1,1_3,0.3,0.0453,0.10144
8695,1,1_3,0.3,0.04803,0.08734
8696,1,1_3,0.3,0.0403,0.09143
8697,1,1_3,0.3,0.03506,0.0795
8698,1,1_3,0.3,0.04437,0.0936
8699,1,1_3,0.3,0.03586,0.0941
8700,1,1_3,0.3,0.04843,0.103
8701,1,1_3,0.3,0.06134,0.1046
8702,1,1_3,0.3,0.04855,0.1142
8703,1,1_3,0.3,0.0495,0.0897
8704,1,1_3,0.3,0.0347,0.0885
8705,1,1_3,0.3,0.0522,0.1071
8706,1,1_3,0.3,0.04474,0.1015
8707,1,1_3,0.3,0.0442,0.092
8708,1,1_3,0.3,0.04547,0.107
8709,1,1_3,0.3,0.03442,0.08734
8710,1,1_3,0.3,0.0375,0.09296
8711,1,1_3,0.3,0.0451,0.1138
8712,1,1_3,0.3,0.05423,0.1059
8713,1,1_3,0.3,0.05447,0.1294
8714,1,1_3,0.3,0.03677,0.0911
8715,1,1_3,0.3,0.04233,0.107
8716,1,1_3,0.3,0.02805,0.0781
8717,1,1_3,0.3,0.0394,0.08746
8718,1,1_3,0.3,0.03497,0.08844
8719,1,1_3,0.3,0.03287,0.0878
8720,1,1_3,0.3,0.03455,0.0994
8721,1,1_3,0.3,0.04462,0.1125
8722,1,1_3,0.3,0.0486,0.11224
8723,1,1_3,0.3,0.0467,0.1123
8724,1,1_3,0.3,0.05667,0.11035
8725,1,1_3,0.3,0.03827,0.0881
8726,1,1_3,0.3,0.04196,0.0963
8727,1,1_3,0.3,0.05777,0.1016
8728,1,1_3,0.3,0.0439,0.09155
8729,1,1_3,0.3,0.04532,0.101
8730,1,1_3,0.3,0.04556,0.0988
8731,1,1_3,0.3,0.04294,0.08655
8732,1,1_3,0.3,0.03586,0.0869
8733,1,1_3,0.3,0.0759,0.1307
8734,1,1_3,0.3,0.03464,0.0954
8735,1,1_3,0.3,0.04962,0.09204
8736,1,1_3,0.3,0.0439,0.10596
8737,1,1_3,0.3,0.0713,0.0945
8738,1,1_3,0.3,0.0537,0.0946
8739,1,1_3,0.3,0.06168,0.09924
8740,1,1_3,0.3,0.0605,0.1527
8741,1,1_3,0.3,0.04007,0.09094
8742,1,1_3,0.3,0.04013,0.08246
8743,1,1_3,0.3,0.03485,0.08453
8744,1,1_3,0.3,0.03467,0.10516
8745,1,1_3,0.3,0.05927,0.11816
8746,1,1_3,0.3,0.0418,0.0971
8747,1,1_3,0.3,0.04483,0.0885
8748,1,1_3,0.3,0.0513,0.1219
8749,1,1_3,0.3,0.02985,0.08704
8750,1,1_3,0.3,0.04578,0.095
8751,1,1_3,0.3,0.04025,0.0921
8752,1,1_3,0.3,0.0533,0.10156
8753,1,1_3,0.3,0.04932,0.0857
8754,1,1_3,0.3,0.03958,0.08813
8755,1,1_3,0.3,0.05753,0.1304
8756,1,1_3,0.3,0.04825,0.0906
8757,1,1_3,0.3,0.04022,0.12134
8758,1,1_3,0.3,0.0341,0.07745
8759,1,1_3,0.3,0.04193,0.08795
8760,1,1_3,0.3,0.04236,0.086
8761,1,1_3,0.3,0.04987,0.096
8762,1,1_3,0.3,0.05182,0.1329
8763,1,1_3,0.3,0.0464,0.0928
8764,1,1_3,0.3,0.0546,0.0941
8765,1,1_3,0.3,0.04822,0.1054
8766,1,1_3,0.3,0.05734,0.10376
8767,1,1_3,0.3,0.0493,0.1143
8768,1,1_3,0.3,0.05038,0.08954
8769,1,1_3,0.3,0.0443,0.0916
8770,1,1_3,0.3,0.04752,0.11316
8771,1,1_3,0.3,0.03943,0.0818
8772,1,1_3,0.3,0.05634,0.1221
8773,1,1_3,0.3,0.03778,0.0901
8774,1,1_3,0.3,0.03604,0.08746
8775,1,1_3,0.3,0.04166,0.1076
8776,1,1_3,0.3,0.03506,0.0892
8777,1,1_3,0.3,0.06168,0.0977
8778,1,1_3,0.3,0.0589,0.1284
8779,1,1_3,0.3,0.0612,0.1178
8780,1,1_3,0.3,0.04175,0.0921
8781,1,1_3,0.3,0.04657,0.10254
8782,1,1_3,0.3,0.0636,0.1182
8783,1,1_3,0.3,0.0375,0.11914
8784,1,1_3,0.3,0.04953,0.1017
8785,1,1_3,0.3,0.04398,0.0936
8786,1,1_3,0.3,0.03894,0.0907
8787,1,1_3,0.3,0.0463,0.0976
8788,1,1_3,0.3,0.0329,0.081
8789,1,1_3,0.3,0.04004,0.0835
8790,1,1_3,0.3,0.0509,0.1079
8791,1,1_3,0.3,0.03317,0.0898
8792,1,1_3,0.3,0.05087,0.08264
8793,1,1_3,0.3,0.05365,0.099
8794,1,1_3,0.3,0.03677,0.0928
8795,1,1_3,0.3,0.04535,0.10565
8796,1,1_3,0.3,0.05643,0.10223
8797,1,1_3,0.3,0.0485,0.1082
8798,1,1_3,0.3,0.06384,0.1095
8799,1,1_3,0.3,0.0374,0.0893
8800,1,1_3,0.3,0.03287,0.0866
8801,1,1_3,0.3,0.06506,0.11383
8802,1,1_3,0.3,0.04572,0.0988
8803,1,1_3,0.3,0.03525,0.094
8804,1,1_3,0.3,0.03906,0.09827
8805,1,1_3,0.3,0.031,0.0792
8806,1,1_3,0.3,0.06104,0.0926
8807,1,1_3,0.3,0.03278,0.07794
8808,1,1_3,0.3,0.05737,0.0986
8809,1,1_3,0.3,0.0652,0.1119
8810,1,1_3,0.3,0.0332,0.08374
8811,1,1_3,0.3,0.03096,0.0884
8812,1,1_3,0.3,0.04108,0.0888
8813,1,1_3,0.3,0.04608,0.1032
8814,1,1_3,0.3,0.05905,0.1084
8815,1,1_3,0.3,0.0392,0.08685
8816,1,1_3,0.3,0.0388,0.08325
8817,1,1_3,0.3,0.04016,0.09973
8818,1,1_3,0.3,0.0708,0.10645
8819,1,1_3,0.3,0.05588,0.09955
8820,1,1_3,0.3,0.03934,0.10345
8821,1,1_3,0.3,0.0355,0.11597
8822,1,1_3,0.3,0.0558,0.0938
8823,1,1_3,0.3,0.04794,0.0894
8824,1,1_3,0.3,0.04227,0.0979
8825,1,1_3,0.3,0.05994,0.1016
8826,1,1_3,0.3,0.037,0.08704
8827,1,1_3,0.3,0.0708,0.10364
8828,1,1_3,0.3,0.0659,0.1008
8829,1,1_3,0.3,0.03366,0.0868
8830,1,1_3,0.3,0.0406,0.10767
8831,1,1_3,0.3,0.03903,0.08124
8832,1,1_3,0.3,0.03093,0.0833
8833,1,1_3,0.3,0.03001,0.0823
8834,1,1_3,0.3,0.07,0.10333
8835,1,1_3,0.3,0.03065,0.0743
8836,1,1_3,0.3,0.12036,0.10004
8837,1,1_3,0.3,0.03476,0.0817
8838,1,1_3,0.3,0.06793,0.0915
8839,1,1_3,0.3,0.0594,0.11945
8840,1,1_3,0.3,0.0335,0.08624
8841,1,1_3,0.3,0.044,0.10706
8842,1,1_3,0.3,0.0381,0.1081
8843,1,1_3,0.3,0.04538,0.099
8844,1,1_3,0.3,0.0707,0.1553
8845,1,1_3,0.3,0.04535,0.0912
8846,1,1_3,0.3,0.0437,0.09393
8847,1,1_3,0.3,0.0319,0.0925
8848,1,1_3,0.3,0.0349,0.0968
8849,1,1_3,0.3,0.03378,0.084
8850,1,1_3,0.3,0.03845,0.0913
8851,1,1_3,0.3,0.04498,0.09564
8852,1,1_3,0.3,0.0583,0.1159
8853,1,1_3,0.3,0.0653,0.09686
8854,1,1_3,0.3,0.04407,0.10095
8855,1,1_3,0.3,0.03683,0.1195
8856,1,1_3,0.3,0.05334,0.1138
8857,1,1_3,0.3,0.04764,0.08826
8858,1,1_3,0.3,0.04535,0.1243
8859,1,1_3,0.3,0.06223,0.1118
8860,1,1_3,0.3,0.03796,0.12286
8861,1,1_3,0.3,0.064,0.1309
8862,1,1_3,0.3,0.0388,0.0852
8863,1,1_3,0.3,0.06042,0.11896
8864,1,1_3,0.3,0.0415,0.08514
8865,1,1_3,0.3,0.04288,0.1113
8866,1,1_3,0.3,0.0494,0.1187
8867,1,1_3,0.3,0.03903,0.1007
8868,1,1_3,0.3,0.0343,0.0921
8869,1,1_3,0.3,0.04514,0.079
8870,1,1_3,0.3,0.03506,0.10376
8871,1,1_3,0.3,0.03275,0.0804
8872,1,1_3,0.3,0.04675,0.10736
8873,1,1_3,0.3,0.04956,0.1013
8874,1,1_3,0.3,0.03464,0.08704
8875,1,1_3,0.3,0.03882,0.1051
8876,1,1_3,0.3,0.0557,0.1108
8877,1,1_3,0.3,0.03497,0.0785
8878,1,1_3,0.3,0.06018,0.10187
8879,1,1_3,0.3,0.03522,0.1072
8880,1,1_3,0.3,0.04132,0.08716
8881,1,1_3,0.3,0.05157,0.11145
8882,1,1_3,0.3,0.04456,0.094
8883,1,1_3,0.3,0.0426,0.10333
8884,1,1_3,0.3,0.04953,0.08704
8885,1,1_3,0.3,0.03036,0.0782
8886,1,1_3,0.3,0.03516,0.0936
8887,1,1_3,0.3,0.03937,0.08
8888,1,1_3,0.3,0.03265,0.08704
8889,1,1_3,0.3,0.04984,0.1145
8890,1,1_3,0.3,0.07153,0.1022
8891,1,1_3,0.3,0.06946,0.1203
8892,1,1_3,0.3,0.04346,0.09937
8893,1,1_3,0.3,0.06274,0.0991
8894,1,1_3,0.3,0.0489,0.08984
8895,1,1_3,0.3,0.03348,0.10406
8896,1,1_3,0.3,0.0363,0.0946
8897,1,1_3,0.3,0.04434,0.0909
8898,1,1_3,0.3,0.0431,0.0916
8899,1,1_3,0.3,0.0617,0.1477
8900,1,1_3,0.3,0.0447,0.0909
8901,1,1_3,0.3,0.04526,0.09814
8902,1,1_3,0.3,0.04465,0.10144
8903,1,1_3,0.3,0.0359,0.0905
8904,1,1_3,0.3,0.05283,0.11676
8905,1,1_3,0.3,0.0483,0.09314
8906,1,1_3,0.3,0.0569,0.1189
8907,1,1_3,0.3,0.03586,0.0877
8908,1,1_3,0.3,0.04532,0.11096
8909,1,1_3,0.3,0.05215,0.103
8910,1,1_3,0.3,0.03928,0.1011
8911,1,1_3,0.3,0.04755,0.0895
8912,1,1_3,0.3,0.05237,0.10095
8913,1,1_3,0.3,0.04352,0.1116
8914,1,1_3,0.3,0.04617,0.1134
8915,1,1_3,0.3,0.0396,0.094
8916,1,1_3,0.3,0.0423,0.0979
8917,1,1_3,0.3,0.04547,0.10736
8918,1,1_3,0.3,0.0589,0.1431
8919,1,1_3,0.3,0.043,0.0917
8920,1,1_3,0.3,0.0576,0.1093
8921,1,1_3,0.3,0.03812,0.115
8922,1,1_3,0.3,0.05594,0.1103
8923,1,1_3,0.3,0.03583,0.10065
8924,1,1_3,0.3,0.04898,0.12164
8925,1,1_3,0.3,0.0523,0.1044
8926,1,1_3,0.3,0.03099,0.09235
8927,1,1_3,0.3,0.0371,0.1081
8928,1,1_3,0.3,0.05807,0.0957
8929,1,1_3,0.3,0.04468,0.1104
8930,1,1_3,0.3,0.04382,0.10315
8931,1,1_3,0.3,0.03293,0.0792
8932,1,1_3,0.3,0.05344,0.1211
8933,1,1_3,0.3,0.04663,0.0964
8934,1,1_3,0.3,0.05292,0.1034
8935,1,1_3,0.3,0.0415,0.0961
8936,1,1_3,0.3,0.03665,0.0796
8937,1,1_3,0.3,0.04144,0.1028
8938,1,1_3,0.3,0.05383,0.09656
8939,1,1_3,0.3,0.04065,0.0988
8940,1,1_3,0.3,0.0419,0.1102
8941,1,1_3,0.3,0.03275,0.0876
8942,1,1_3,0.3,0.05518,0.1096
8943,1,1_3,0.3,0.04828,0.0963
8944,1,1_3,0.3,0.06573,0.0982
8945,1,1_3,0.3,0.05807,0.1092
8946,1,1_3,0.3,0.04352,0.09076
8947,1,1_3,0.3,0.04178,0.10504
8948,1,1_3,0.3,0.0494,0.0959
8949,1,1_3,0.3,0.05576,0.10767
8950,1,1_3,0.3,0.05637,0.10834
8951,1,1_3,0.3,0.04236,0.10156
8952,1,1_3,0.3,0.05014,0.1322
8953,1,1_3,0.3,0.03445,0.087
8954,1,1_3,0.3,0.03317,0.07745
8955,1,1_3,0.3,0.05533,0.1033
8956,1,1_3,0.3,0.0559,0.1191
8957,1,1_3,0.3,0.04858,0.1014
8958,1,1_3,0.3,0.04025,0.0963
8959,1,1_3,0.3,0.04962,0.1068
8960,1,1_3,0.3,0.03017,0.07587
8961,1,1_3,0.3,0.03662,0.0869
8962,1,1_3,0.3,0.03105,0.08
8963,1,1_3,0.3,0.03867,0.10815
8964,1,1_3,0.3,0.05405,0.1313
8965,1,1_3,0.3,0.03644,0.08655
8966,1,1_3,0.3,0.07806,0.1207
8967,1,1_3,0.3,0.03958,0.0823
8968,1,1_3,0.3,0.0619,0.1013
8969,1,1_3,0.3,0.0598,0.1398
8970,1,1_3,0.3,0.0401,0.0971
8971,1,1_3,0.3,0.04105,0.1012
8972,1,1_3,0.3,0.0617,0.09766
8973,1,1_3,0.3,0.03476,0.09015
8974,1,1_3,0.3,0.04016,0.0928
8975,1,1_3,0.3,0.04764,0.095
8976,1,1_3,0.3,0.06805,0.1464
8977,1,1_3,0.3,0.0378,0.0817
8978,1,1_3,0.3,0.06274,0.0933
8979,1,1_3,0.3,0.0421,0.0948
8980,1,1_3,0.3,0.06354,0.11237
8981,1,1_3,0.3,0.0801,0.1312
8982,1,1_3,0.3,0.03772,0.096
8983,1,1_3,0.3,0.04526,0.1235
8984,1,1_3,0.3,0.04947,0.10394
8985,1,1_3,0.3,0.0659,0.097
8986,1,1_3,0.3,0.0414,0.11145
8987,1,1_3,0.3,0.04,0.08673
8988,1,1_3,0.3,0.04578,0.10284
8989,1,1_3,0.3,0.04178,0.0901
8990,1,1_3,0.3,0.0364,0.07983
8991,1,1_3,0.3,0.03812,0.0899
8992,1,1_3,0.3,0.03925,0.0807
8993,1,1_3,0.3,0.04126,0.0955
8994,1,1_3,0.3,0.05615,0.1013
8995,1,1_3,0.3,0.05383,0.0997
8996,1,1_3,0.3,0.05777,0.10156
8997,1,1_3,0.3,0.03534,0.08264
8998,1,1_3,0.3,0.07275,0.12213
8999,1,1_3,0.3,0.03598,0.0856
9000,2,2_1,0.1,0.01912,0.0775
9001,2,2_1,0.1,0.01576,0.07306
9002,2,2_1,0.1,0.0197,0.0669
9003,2,2_1,0.1,0.02243,0.07715
9004,2,2_1,0.1,0.01941,0.0705
9005,2,2_1,0.1,0.01945,0.0823
9006,2,2_1,0.1,0.01991,0.0741
9007,2,2_1,0.1,0.02911,0.07263
