,v1_unit,dlgn_unit,upper_bound,ampw,loss
12650,2,2_2,0.08,0.014404,0.0772
12651,2,2_2,0.08,0.01232,0.0719
12652,2,2_2,0.08,0.01735,0.07544
12653,2,2_2,0.08,0.01683,0.0709
12654,2,2_2,0.08,0.01633,0.07874
12655,2,2_2,0.08,0.01831,0.0707
12656,2,2_2,0.08,0.01415,0.0709
12657,2,2_2,0.08,0.01791,0.07184
12658,2,2_2,0.08,0.012405,0.0756
12659,2,2_2,0.08,0.01906,0.07086
12660,2,2_2,0.08,0.0171,0.06976
12661,2,2_2,0.08,0.014366,0.0781
12662,2,2_2,0.08,0.01476,0.0736
12663,2,2_2,0.08,0.01382,0.0754
12664,2,2_2,0.08,0.02127,0.0719
12665,2,2_2,0.08,0.014915,0.06995
12666,2,2_2,0.08,0.01842,0.1067
12667,2,2_2,0.08,0.01591,0.07324
12668,2,2_2,0.08,0.01447,0.07007
12669,2,2_2,0.08,0.0169,0.0725
12670,2,2_2,0.08,0.01653,0.07513
12671,2,2_2,0.08,0.01595,0.08154
12672,2,2_2,0.08,0.0208,0.07043
12673,2,2_2,0.08,0.01756,0.07385
12674,2,2_2,0.08,0.015114,0.0697
12675,2,2_2,0.08,0.0182,0.07733
12676,2,2_2,0.08,0.01491,0.07184
12677,2,2_2,0.08,0.01596,0.07025
12678,2,2_2,0.08,0.02037,0.0752
12679,2,2_2,0.08,0.02058,0.0742
12680,2,2_2,0.08,0.0136,0.0715
12681,2,2_2,0.08,0.01461,0.0702
12682,2,2_2,0.08,0.01291,0.07355
12683,2,2_2,0.08,0.01807,0.07
12684,2,2_2,0.08,0.02377,0.075
12685,2,2_2,0.08,0.01527,0.0705
12686,2,2_2,0.08,0.01584,0.07336
12687,2,2_2,0.08,0.01695,0.07623
12688,2,2_2,0.08,0.01239,0.0754
12689,2,2_2,0.08,0.01497,0.0693
12690,2,2_2,0.08,0.01756,0.08044
12691,2,2_2,0.08,0.01323,0.0737
12692,2,2_2,0.08,0.01778,0.07385
12693,2,2_2,0.08,0.013885,0.0708
12694,2,2_2,0.08,0.01807,0.0738
12695,2,2_2,0.08,0.01538,0.0696
12696,2,2_2,0.08,0.01836,0.07153
12697,2,2_2,0.08,0.01437,0.0754
12698,2,2_2,0.08,0.01797,0.07135
12699,2,2_2,0.08,0.01694,0.0741
12700,2,2_2,0.08,0.01587,0.07513
12701,2,2_2,0.08,0.01741,0.06976
12702,2,2_2,0.08,0.02206,0.07416
12703,2,2_2,0.08,0.01727,0.07056
12704,2,2_2,0.08,0.017,0.0756
12705,2,2_2,0.08,0.01945,0.0787
12706,2,2_2,0.08,0.02039,0.0704
12707,2,2_2,0.08,0.01863,0.0742
12708,2,2_2,0.08,0.01378,0.07336
12709,2,2_2,0.08,0.01509,0.0787
12710,2,2_2,0.08,0.01471,0.0696
12711,2,2_2,0.08,0.01515,0.0739
12712,2,2_2,0.08,0.01651,0.0764
12713,2,2_2,0.08,0.01837,0.0716
12714,2,2_2,0.08,0.015366,0.09485
12715,2,2_2,0.08,0.0174,0.07654
12716,2,2_2,0.08,0.01228,0.07294
12717,2,2_2,0.08,0.01584,0.07043
12718,2,2_2,0.08,0.01421,0.07715
12719,2,2_2,0.08,0.015274,0.06866
12720,2,2_2,0.08,0.015175,0.07446
12721,2,2_2,0.08,0.01591,0.0983
12722,2,2_2,0.08,0.0152,0.09546
12723,2,2_2,0.08,0.015495,0.072
12724,2,2_2,0.08,0.01569,0.071
12725,2,2_2,0.08,0.01368,0.07513
12726,2,2_2,0.08,0.01709,0.0701
12727,2,2_2,0.08,0.01449,0.0797
12728,2,2_2,0.08,0.014404,0.07196
12729,2,2_2,0.08,0.01683,0.08606
12730,2,2_2,0.08,0.01654,0.07104
12731,2,2_2,0.08,0.01549,0.0828
12732,2,2_2,0.08,0.0196,0.07214
12733,2,2_2,0.08,0.0153,0.0748
12734,2,2_2,0.08,0.0173,0.0694
12735,2,2_2,0.08,0.01358,0.07623
12736,2,2_2,0.08,0.01776,0.07635
12737,2,2_2,0.08,0.015564,0.07336
12738,2,2_2,0.08,0.01718,0.07367
12739,2,2_2,0.08,0.01749,0.06946
12740,2,2_2,0.08,0.01654,0.08496
12741,2,2_2,0.08,0.01932,0.07806
12742,2,2_2,0.08,0.01852,0.07153
12743,2,2_2,0.08,0.0184,0.1101
12744,2,2_2,0.08,0.01604,0.081
12745,2,2_2,0.08,0.01683,0.0752
12746,2,2_2,0.08,0.01431,0.07587
12747,2,2_2,0.08,0.01547,0.0724
12748,2,2_2,0.08,0.01359,0.07074
12749,2,2_2,0.08,0.01657,0.0789
12750,2,2_2,0.08,0.02025,0.07086
12751,2,2_2,0.08,0.01447,0.0698
12752,2,2_2,0.08,0.01613,0.0725
12753,2,2_2,0.08,0.0203,0.0789
12754,2,2_2,0.08,0.01917,0.07764
12755,2,2_2,0.08,0.01335,0.0763
12756,2,2_2,0.08,0.01768,0.0767
12757,2,2_2,0.08,0.01831,0.0752
12758,2,2_2,0.08,0.015015,0.0755
12759,2,2_2,0.08,0.01625,0.0714
12760,2,2_2,0.08,0.01779,0.0845
12761,2,2_2,0.08,0.01852,0.0705
12762,2,2_2,0.08,0.01572,0.0957
12763,2,2_2,0.08,0.01888,0.07385
12764,2,2_2,0.08,0.0131,0.0855
12765,2,2_2,0.08,0.01636,0.074
12766,2,2_2,0.08,0.014435,0.07544
12767,2,2_2,0.08,0.02086,0.0741
12768,2,2_2,0.08,0.01564,0.07135
12769,2,2_2,0.08,0.01726,0.07104
12770,2,2_2,0.08,0.015015,0.07367
12771,2,2_2,0.08,0.014046,0.071
12772,2,2_2,0.08,0.01428,0.07355
12773,2,2_2,0.08,0.019,0.0771
12774,2,2_2,0.08,0.01542,0.07324
12775,2,2_2,0.08,0.01353,0.07104
12776,2,2_2,0.08,0.01439,0.0865
12777,2,2_2,0.08,0.01424,0.07184
12778,2,2_2,0.08,0.01572,0.0716
12779,2,2_2,0.08,0.01663,0.072
12780,2,2_2,0.08,0.01508,0.06934
12781,2,2_2,0.08,0.01642,0.07166
12782,2,2_2,0.08,0.0181,0.07135
12783,2,2_2,0.08,0.01904,0.0843
12784,2,2_2,0.08,0.01776,0.07367
12785,2,2_2,0.08,0.01837,0.0815
12786,2,2_2,0.08,0.01223,0.0723
12787,2,2_2,0.08,0.01904,0.07245
12788,2,2_2,0.08,0.01799,0.0697
12789,2,2_2,0.08,0.02206,0.0724
12790,2,2_2,0.08,0.01599,0.0718
12791,2,2_2,0.08,0.01991,0.07184
12792,2,2_2,0.08,0.01793,0.07214
12793,2,2_2,0.08,0.01949,0.068
12794,2,2_2,0.08,0.01628,0.07654
12795,2,2_2,0.08,0.02203,0.0712
12796,2,2_2,0.08,0.02003,0.07947
12797,2,2_2,0.08,0.0189,0.0723
12798,2,2_2,0.08,0.0168,0.0766
12799,2,2_2,0.08,0.014824,0.0691
12800,2,2_2,0.08,0.0138,0.07623
12801,2,2_2,0.08,0.01846,0.07056
12802,2,2_2,0.08,0.01727,0.0798
12803,2,2_2,0.08,0.01682,0.0707
12804,2,2_2,0.08,0.014626,0.073
12805,2,2_2,0.08,0.014336,0.07764
12806,2,2_2,0.08,0.0139,0.0753
12807,2,2_2,0.08,0.0182,0.077
12808,2,2_2,0.08,0.01457,0.07794
12809,2,2_2,0.08,0.01767,0.0859
12810,2,2_2,0.08,0.01973,0.0694
12811,2,2_2,0.08,0.02086,0.0735
12812,2,2_2,0.08,0.0262,0.08594
12813,2,2_2,0.08,0.01624,0.07196
12814,2,2_2,0.08,0.015526,0.07874
12815,2,2_2,0.08,0.01872,0.0934
12816,2,2_2,0.08,0.01351,0.0847
12817,2,2_2,0.08,0.01293,0.0875
12818,2,2_2,0.08,0.01611,0.0707
12819,2,2_2,0.08,0.02097,0.0761
12820,2,2_2,0.08,0.01613,0.06854
12821,2,2_2,0.08,0.01435,0.0814
12822,2,2_2,0.08,0.01712,0.0699
12823,2,2_2,0.08,0.01524,0.07935
12824,2,2_2,0.08,0.02042,0.0767
12825,2,2_2,0.08,0.01267,0.08307
12826,2,2_2,0.08,0.01646,0.0836
12827,2,2_2,0.08,0.01715,0.07416
12828,2,2_2,0.08,0.014755,0.0703
12829,2,2_2,0.08,0.015465,0.07367
12830,2,2_2,0.08,0.02542,0.07275
12831,2,2_2,0.08,0.02089,0.0717
12832,2,2_2,0.08,0.01958,0.07227
12833,2,2_2,0.08,0.01682,0.07196
12834,2,2_2,0.08,0.014435,0.0707
12835,2,2_2,0.08,0.01576,0.07574
12836,2,2_2,0.08,0.01369,0.0715
12837,2,2_2,0.08,0.01112,0.07764
12838,2,2_2,0.08,0.02208,0.0707
12839,2,2_2,0.08,0.0168,0.0782
12840,2,2_2,0.08,0.0188,0.0732
12841,2,2_2,0.08,0.01277,0.07294
12842,2,2_2,0.08,0.01078,0.0788
12843,2,2_2,0.08,0.01749,0.07294
12844,2,2_2,0.08,0.01372,0.07245
12845,2,2_2,0.08,0.01672,0.07117
12846,2,2_2,0.08,0.01582,0.07104
12847,2,2_2,0.08,0.014435,0.08765
12848,2,2_2,0.08,0.01784,0.07214
12849,2,2_2,0.08,0.01949,0.07043
12850,2,2_2,0.08,0.01631,0.07355
12851,2,2_2,0.08,0.01773,0.0733
12852,2,2_2,0.08,0.01413,0.079
12853,2,2_2,0.08,0.01877,0.0687
12854,2,2_2,0.08,0.01872,0.0744
12855,2,2_2,0.08,0.01511,0.0717
12856,2,2_2,0.08,0.01674,0.07263
12857,2,2_2,0.08,0.01848,0.0753
12858,2,2_2,0.08,0.01852,0.0726
12859,2,2_2,0.08,0.013954,0.1004
12860,2,2_2,0.08,0.01508,0.096
12861,2,2_2,0.08,0.02153,0.073
12862,2,2_2,0.08,0.01712,0.0792
12863,2,2_2,0.08,0.01204,0.0739
12864,2,2_2,0.08,0.01536,0.0733
12865,2,2_2,0.08,0.0176,0.07214
12866,2,2_2,0.08,0.014046,0.0899
12867,2,2_2,0.08,0.01743,0.07263
12868,2,2_2,0.08,0.0175,0.0761
12869,2,2_2,0.08,0.01449,0.0732
12870,2,2_2,0.08,0.01714,0.0719
12871,2,2_2,0.08,0.01788,0.07605
12872,2,2_2,0.08,0.0161,0.0735
12873,2,2_2,0.08,0.01854,0.07495
12874,2,2_2,0.08,0.01785,0.0755
12875,2,2_2,0.08,0.01354,0.0719
12876,2,2_2,0.08,0.01979,0.07654
12877,2,2_2,0.08,0.01338,0.0775
12878,2,2_2,0.08,0.01544,0.07605
12879,2,2_2,0.08,0.01537,0.07806
12880,2,2_2,0.08,0.01192,0.0724
12881,2,2_2,0.08,0.01755,0.0714
12882,2,2_2,0.08,0.0164,0.07214
12883,2,2_2,0.08,0.014175,0.0757
12884,2,2_2,0.08,0.01724,0.0794
12885,2,2_2,0.08,0.01345,0.07336
12886,2,2_2,0.08,0.01582,0.0717
12887,2,2_2,0.08,0.01329,0.0713
12888,2,2_2,0.08,0.01607,0.07526
12889,2,2_2,0.08,0.01572,0.0765
12890,2,2_2,0.08,0.01886,0.0789
12891,2,2_2,0.08,0.0241,0.0809
12892,2,2_2,0.08,0.014885,0.0746
12893,2,2_2,0.08,0.01379,0.07135
12894,2,2_2,0.08,0.01602,0.07135
12895,2,2_2,0.08,0.0167,0.0709
12896,2,2_2,0.08,0.01395,0.07385
12897,2,2_2,0.08,0.01675,0.0712
12898,2,2_2,0.08,0.0224,0.0797
12899,2,2_2,0.08,0.01726,0.06995
12900,2,2_2,0.08,0.01727,0.07404
12901,2,2_2,0.08,0.01218,0.07306
12902,2,2_2,0.08,0.01768,0.08417
12903,2,2_2,0.08,0.01692,0.07025
12904,2,2_2,0.08,0.01923,0.0748
12905,2,2_2,0.08,0.01787,0.0785
12906,2,2_2,0.08,0.01415,0.08057
12907,2,2_2,0.08,0.0175,0.08026
12908,2,2_2,0.08,0.01624,0.0724
12909,2,2_2,0.08,0.01964,0.0708
12910,2,2_2,0.08,0.01141,0.07086
12911,2,2_2,0.08,0.013954,0.0709
12912,2,2_2,0.08,0.01484,0.07245
12913,2,2_2,0.08,0.013916,0.08887
12914,2,2_2,0.08,0.01473,0.07605
12915,2,2_2,0.08,0.01765,0.0738
12916,2,2_2,0.08,0.0108,0.07477
12917,2,2_2,0.08,0.01825,0.07416
12918,2,2_2,0.08,0.01653,0.07526
12919,2,2_2,0.08,0.01499,0.07544
12920,2,2_2,0.08,0.01585,0.073
12921,2,2_2,0.08,0.02081,0.07635
12922,2,2_2,0.08,0.01416,0.08105
12923,2,2_2,0.08,0.01241,0.0813
12924,2,2_2,0.08,0.02075,0.076
12925,2,2_2,0.08,0.016,0.0799
12926,2,2_2,0.08,0.01784,0.0707
12927,2,2_2,0.08,0.01659,0.0772
12928,2,2_2,0.08,0.014206,0.07074
12929,2,2_2,0.08,0.01855,0.0893
12930,2,2_2,0.08,0.01692,0.0722
12931,2,2_2,0.08,0.0226,0.0733
12932,2,2_2,0.08,0.01614,0.0821
12933,2,2_2,0.08,0.0174,0.0725
12934,2,2_2,0.08,0.01657,0.0694
12935,2,2_2,0.08,0.01717,0.0709
12936,2,2_2,0.08,0.01782,0.07965
12937,2,2_2,0.08,0.02707,0.0743
12938,2,2_2,0.08,0.01529,0.0742
12939,2,2_2,0.08,0.01388,0.07074
12940,2,2_2,0.08,0.01793,0.0772
12941,2,2_2,0.08,0.0146,0.07623
12942,2,2_2,0.08,0.01625,0.06995
12943,2,2_2,0.08,0.01633,0.08057
12944,2,2_2,0.08,0.01428,0.08295
12945,2,2_2,0.08,0.01758,0.0756
12946,2,2_2,0.08,0.02527,0.0727
12947,2,2_2,0.08,0.01904,0.08124
12948,2,2_2,0.08,0.02058,0.0781
12949,2,2_2,0.08,0.01974,0.07367
12950,2,2_2,0.08,0.013306,0.0754
12951,2,2_2,0.08,0.0196,0.083
12952,2,2_2,0.08,0.02187,0.0765
12953,2,2_2,0.08,0.0162,0.08014
12954,2,2_2,0.08,0.011536,0.0732
12955,2,2_2,0.08,0.0142,0.07294
12956,2,2_2,0.08,0.013405,0.0733
12957,2,2_2,0.08,0.01587,0.06995
12958,2,2_2,0.08,0.013504,0.0727
12959,2,2_2,0.08,0.0213,0.0789
12960,2,2_2,0.08,0.01465,0.0952
12961,2,2_2,0.08,0.01979,0.0733
12962,2,2_2,0.08,0.01543,0.07306
12963,2,2_2,0.08,0.013306,0.0715
12964,2,2_2,0.08,0.0178,0.0722
12965,2,2_2,0.08,0.0186,0.07935
12966,2,2_2,0.08,0.01741,0.07367
12967,2,2_2,0.08,0.01675,0.0745
12968,2,2_2,0.08,0.01514,0.0782
12969,2,2_2,0.08,0.01813,0.07263
12970,2,2_2,0.08,0.015,0.0881
12971,2,2_2,0.08,0.02737,0.08215
12972,2,2_2,0.08,0.01653,0.07336
12973,2,2_2,0.08,0.01353,0.0787
12974,2,2_2,0.08,0.014626,0.0831
12975,2,2_2,0.08,0.01542,0.0773
12976,2,2_2,0.08,0.01272,0.0727
12977,2,2_2,0.08,0.01624,0.0791
12978,2,2_2,0.08,0.013794,0.0956
12979,2,2_2,0.08,0.02051,0.07074
12980,2,2_2,0.08,0.02213,0.0739
12981,2,2_2,0.08,0.01393,0.0715
12982,2,2_2,0.08,0.013115,0.082
12983,2,2_2,0.08,0.01682,0.0722
12984,2,2_2,0.08,0.0167,0.0709
12985,2,2_2,0.08,0.01802,0.08795
12986,2,2_2,0.08,0.01988,0.0794
12987,2,2_2,0.08,0.01357,0.0774
12988,2,2_2,0.08,0.015465,0.075
12989,2,2_2,0.08,0.014824,0.0704
12990,2,2_2,0.08,0.02124,0.07263
12991,2,2_2,0.08,0.01533,0.0845
12992,2,2_2,0.08,0.01255,0.07306
12993,2,2_2,0.08,0.01617,0.0713
12994,2,2_2,0.08,0.0176,0.0749
12995,2,2_2,0.08,0.016,0.0752
12996,2,2_2,0.08,0.02681,0.072
12997,2,2_2,0.08,0.01851,0.07263
12998,2,2_2,0.08,0.01768,0.0797
12999,2,2_2,0.08,0.01785,0.07
13000,2,2_2,0.16,0.01656,0.06995
13001,2,2_2,0.16,0.02101,0.0791
13002,2,2_2,0.16,0.01903,0.07385
13003,2,2_2,0.16,0.01656,0.07947
13004,2,2_2,0.16,0.02274,0.0772
13005,2,2_2,0.16,0.01576,0.07733
13006,2,2_2,0.16,0.01634,0.0764
13007,2,2_2,0.16,0.01863,0.07294
13008,2,2_2,0.16,0.02136,0.0734
13009,2,2_2,0.16,0.0203,0.0838
13010,2,2_2,0.16,0.01816,0.0768
13011,2,2_2,0.16,0.01746,0.0716
13012,2,2_2,0.16,0.0172,0.0816
13013,2,2_2,0.16,0.01901,0.0834
13014,2,2_2,0.16,0.02635,0.07025
13015,2,2_2,0.16,0.014534,0.07904
13016,2,2_2,0.16,0.01968,0.0685
13017,2,2_2,0.16,0.02162,0.07745
13018,2,2_2,0.16,0.02657,0.07745
13019,2,2_2,0.16,0.0202,0.0859
13020,2,2_2,0.16,0.02112,0.0902
13021,2,2_2,0.16,0.01643,0.06946
13022,2,2_2,0.16,0.02126,0.0806
13023,2,2_2,0.16,0.02283,0.0872
13024,2,2_2,0.16,0.01842,0.0711
13025,2,2_2,0.16,0.0168,0.0707
13026,2,2_2,0.16,0.0293,0.1109
13027,2,2_2,0.16,0.0181,0.0831
13028,2,2_2,0.16,0.0178,0.07477
13029,2,2_2,0.16,0.02219,0.07043
13030,2,2_2,0.16,0.02122,0.075
13031,2,2_2,0.16,0.01622,0.06744
13032,2,2_2,0.16,0.02164,0.0747
13033,2,2_2,0.16,0.01775,0.069
13034,2,2_2,0.16,0.02147,0.0702
13035,2,2_2,0.16,0.01971,0.07965
13036,2,2_2,0.16,0.01791,0.0758
13037,2,2_2,0.16,0.01947,0.07263
13038,2,2_2,0.16,0.0244,0.08014
13039,2,2_2,0.16,0.0196,0.0737
13040,2,2_2,0.16,0.01863,0.06775
13041,2,2_2,0.16,0.022,0.0723
13042,2,2_2,0.16,0.01898,0.07245
13043,2,2_2,0.16,0.01768,0.0698
13044,2,2_2,0.16,0.0226,0.07336
13045,2,2_2,0.16,0.0205,0.0831
13046,2,2_2,0.16,0.01877,0.07996
13047,2,2_2,0.16,0.02069,0.0806
13048,2,2_2,0.16,0.0207,0.079
13049,2,2_2,0.16,0.02705,0.0817
13050,2,2_2,0.16,0.02293,0.07556
13051,2,2_2,0.16,0.01768,0.0827
13052,2,2_2,0.16,0.02185,0.07947
13053,2,2_2,0.16,0.02455,0.0695
13054,2,2_2,0.16,0.01793,0.07587
13055,2,2_2,0.16,0.01462,0.0694
13056,2,2_2,0.16,0.02136,0.0823
13057,2,2_2,0.16,0.01875,0.0732
13058,2,2_2,0.16,0.01445,0.0748
13059,2,2_2,0.16,0.02307,0.08875
13060,2,2_2,0.16,0.02344,0.0699
13061,2,2_2,0.16,0.02261,0.0812
13062,2,2_2,0.16,0.02243,0.09784
13063,2,2_2,0.16,0.01738,0.07104
13064,2,2_2,0.16,0.02675,0.0798
13065,2,2_2,0.16,0.02316,0.0788
13066,2,2_2,0.16,0.02043,0.08374
13067,2,2_2,0.16,0.01717,0.07
13068,2,2_2,0.16,0.02034,0.06757
13069,2,2_2,0.16,0.01697,0.0787
13070,2,2_2,0.16,0.02623,0.07294
13071,2,2_2,0.16,0.02463,0.07794
13072,2,2_2,0.16,0.01996,0.0887
13073,2,2_2,0.16,0.01906,0.07513
13074,2,2_2,0.16,0.02544,0.0831
13075,2,2_2,0.16,0.01955,0.0758
13076,2,2_2,0.16,0.02551,0.08545
13077,2,2_2,0.16,0.01746,0.07697
13078,2,2_2,0.16,0.01912,0.0723
13079,2,2_2,0.16,0.02158,0.07825
13080,2,2_2,0.16,0.01682,0.082
13081,2,2_2,0.16,0.02426,0.0774
13082,2,2_2,0.16,0.015465,0.0803
13083,2,2_2,0.16,0.01698,0.0741
13084,2,2_2,0.16,0.01836,0.0747
13085,2,2_2,0.16,0.01877,0.094
13086,2,2_2,0.16,0.02303,0.0784
13087,2,2_2,0.16,0.02275,0.0767
13088,2,2_2,0.16,0.02022,0.09125
13089,2,2_2,0.16,0.02547,0.079
13090,2,2_2,0.16,0.03043,0.0738
13091,2,2_2,0.16,0.02455,0.07574
13092,2,2_2,0.16,0.01926,0.07733
13093,2,2_2,0.16,0.02412,0.0714
13094,2,2_2,0.16,0.01732,0.084
13095,2,2_2,0.16,0.01979,0.0733
13096,2,2_2,0.16,0.01903,0.08093
13097,2,2_2,0.16,0.02261,0.0873
13098,2,2_2,0.16,0.01793,0.08276
13099,2,2_2,0.16,0.02007,0.0795
13100,2,2_2,0.16,0.02332,0.0872
13101,2,2_2,0.16,0.02048,0.0825
13102,2,2_2,0.16,0.01799,0.08075
13103,2,2_2,0.16,0.01703,0.1067
13104,2,2_2,0.16,0.02596,0.0757
13105,2,2_2,0.16,0.02719,0.0802
13106,2,2_2,0.16,0.01877,0.0877
13107,2,2_2,0.16,0.02347,0.08203
13108,2,2_2,0.16,0.01675,0.0754
13109,2,2_2,0.16,0.0165,0.0724
13110,2,2_2,0.16,0.01991,0.07324
13111,2,2_2,0.16,0.02167,0.08307
13112,2,2_2,0.16,0.01391,0.0763
13113,2,2_2,0.16,0.02348,0.08167
13114,2,2_2,0.16,0.02771,0.0825
13115,2,2_2,0.16,0.01729,0.09607
13116,2,2_2,0.16,0.01768,0.07935
13117,2,2_2,0.16,0.01443,0.0912
13118,2,2_2,0.16,0.02765,0.07855
13119,2,2_2,0.16,0.02505,0.07605
13120,2,2_2,0.16,0.02808,0.10626
13121,2,2_2,0.16,0.01976,0.0827
13122,2,2_2,0.16,0.02596,0.0784
13123,2,2_2,0.16,0.01543,0.0755
13124,2,2_2,0.16,0.02205,0.0728
13125,2,2_2,0.16,0.02133,0.07837
13126,2,2_2,0.16,0.01645,0.07697
13127,2,2_2,0.16,0.02061,0.07806
13128,2,2_2,0.16,0.0214,0.08704
13129,2,2_2,0.16,0.02257,0.0817
13130,2,2_2,0.16,0.01895,0.07306
13131,2,2_2,0.16,0.02353,0.0752
13132,2,2_2,0.16,0.01624,0.0857
13133,2,2_2,0.16,0.02469,0.0853
13134,2,2_2,0.16,0.02438,0.07477
13135,2,2_2,0.16,0.02429,0.0755
13136,2,2_2,0.16,0.025,0.0815
13137,2,2_2,0.16,0.02106,0.07446
13138,2,2_2,0.16,0.01556,0.07623
13139,2,2_2,0.16,0.02293,0.07684
13140,2,2_2,0.16,0.01932,0.0819
13141,2,2_2,0.16,0.01686,0.07544
13142,2,2_2,0.16,0.02678,0.0778
13143,2,2_2,0.16,0.01875,0.0803
13144,2,2_2,0.16,0.01994,0.0749
13145,2,2_2,0.16,0.02011,0.0861
13146,2,2_2,0.16,0.01788,0.0814
13147,2,2_2,0.16,0.02356,0.08374
13148,2,2_2,0.16,0.01689,0.0735
13149,2,2_2,0.16,0.0247,0.072
13150,2,2_2,0.16,0.0277,0.0822
13151,2,2_2,0.16,0.02077,0.07434
13152,2,2_2,0.16,0.02634,0.085
13153,2,2_2,0.16,0.0299,0.1117
13154,2,2_2,0.16,0.01938,0.07806
13155,2,2_2,0.16,0.01952,0.0763
13156,2,2_2,0.16,0.02031,0.0769
13157,2,2_2,0.16,0.0263,0.08246
13158,2,2_2,0.16,0.0182,0.07385
13159,2,2_2,0.16,0.01468,0.0778
13160,2,2_2,0.16,0.01799,0.074
13161,2,2_2,0.16,0.01686,0.0718
13162,2,2_2,0.16,0.02527,0.08923
13163,2,2_2,0.16,0.01547,0.0806
13164,2,2_2,0.16,0.02495,0.0699
13165,2,2_2,0.16,0.01646,0.0688
13166,2,2_2,0.16,0.0189,0.07574
13167,2,2_2,0.16,0.02122,0.0732
13168,2,2_2,0.16,0.01929,0.10394
13169,2,2_2,0.16,0.02763,0.0937
13170,2,2_2,0.16,0.0262,0.0793
13171,2,2_2,0.16,0.02013,0.0832
13172,2,2_2,0.16,0.02174,0.0811
13173,2,2_2,0.16,0.02188,0.08234
13174,2,2_2,0.16,0.01796,0.0855
13175,2,2_2,0.16,0.02084,0.07086
13176,2,2_2,0.16,0.02394,0.0758
13177,2,2_2,0.16,0.01727,0.0745
13178,2,2_2,0.16,0.02792,0.08167
13179,2,2_2,0.16,0.022,0.0737
13180,2,2_2,0.16,0.02121,0.07574
13181,2,2_2,0.16,0.0185,0.0785
13182,2,2_2,0.16,0.02028,0.0809
13183,2,2_2,0.16,0.0276,0.0725
13184,2,2_2,0.16,0.02501,0.0807
13185,2,2_2,0.16,0.01797,0.0777
13186,2,2_2,0.16,0.02184,0.07874
13187,2,2_2,0.16,0.01987,0.07855
13188,2,2_2,0.16,0.02441,0.1059
13189,2,2_2,0.16,0.0217,0.088
13190,2,2_2,0.16,0.02225,0.0897
13191,2,2_2,0.16,0.01985,0.1049
13192,2,2_2,0.16,0.01656,0.07526
13193,2,2_2,0.16,0.015396,0.0727
13194,2,2_2,0.16,0.01741,0.07605
13195,2,2_2,0.16,0.02109,0.08636
13196,2,2_2,0.16,0.042,0.0737
13197,2,2_2,0.16,0.02278,0.08545
13198,2,2_2,0.16,0.0248,0.0836
13199,2,2_2,0.16,0.0198,0.07
13200,2,2_2,0.16,0.01643,0.07007
13201,2,2_2,0.16,0.02145,0.07825
13202,2,2_2,0.16,0.02126,0.0782
13203,2,2_2,0.16,0.02385,0.0813
13204,2,2_2,0.16,0.016,0.0809
13205,2,2_2,0.16,0.02287,0.0706
13206,2,2_2,0.16,0.01566,0.06946
13207,2,2_2,0.16,0.02509,0.0781
13208,2,2_2,0.16,0.01726,0.08
13209,2,2_2,0.16,0.0276,0.07574
13210,2,2_2,0.16,0.02061,0.0788
13211,2,2_2,0.16,0.02036,0.078
13212,2,2_2,0.16,0.01826,0.076
13213,2,2_2,0.16,0.02623,0.0778
13214,2,2_2,0.16,0.015114,0.07153
13215,2,2_2,0.16,0.01971,0.0805
13216,2,2_2,0.16,0.01953,0.0811
13217,2,2_2,0.16,0.01778,0.07605
13218,2,2_2,0.16,0.0209,0.0808
13219,2,2_2,0.16,0.02295,0.0863
13220,2,2_2,0.16,0.0294,0.07654
13221,2,2_2,0.16,0.0182,0.07227
13222,2,2_2,0.16,0.02278,0.07166
13223,2,2_2,0.16,0.01924,0.07434
13224,2,2_2,0.16,0.0272,0.09033
13225,2,2_2,0.16,0.02115,0.0861
13226,2,2_2,0.16,0.01764,0.08215
13227,2,2_2,0.16,0.01984,0.0953
13228,2,2_2,0.16,0.0192,0.08203
13229,2,2_2,0.16,0.01551,0.0858
13230,2,2_2,0.16,0.01912,0.0815
13231,2,2_2,0.16,0.03024,0.0743
13232,2,2_2,0.16,0.02661,0.0741
13233,2,2_2,0.16,0.02014,0.0792
13234,2,2_2,0.16,0.02347,0.0851
13235,2,2_2,0.16,0.02391,0.08356
13236,2,2_2,0.16,0.02438,0.0826
13237,2,2_2,0.16,0.02727,0.11847
13238,2,2_2,0.16,0.01355,0.0836
13239,2,2_2,0.16,0.02217,0.08997
13240,2,2_2,0.16,0.01854,0.1027
13241,2,2_2,0.16,0.02264,0.07446
13242,2,2_2,0.16,0.02365,0.07806
13243,2,2_2,0.16,0.02655,0.0743
13244,2,2_2,0.16,0.02405,0.0818
13245,2,2_2,0.16,0.02226,0.1052
13246,2,2_2,0.16,0.01584,0.08136
13247,2,2_2,0.16,0.02061,0.0866
13248,2,2_2,0.16,0.02095,0.0734
13249,2,2_2,0.16,0.01554,0.07294
13250,2,2_2,0.16,0.02003,0.07526
13251,2,2_2,0.16,0.02888,0.08875
13252,2,2_2,0.16,0.01566,0.06866
13253,2,2_2,0.16,0.02167,0.0851
13254,2,2_2,0.16,0.02061,0.0703
13255,2,2_2,0.16,0.02596,0.10364
13256,2,2_2,0.16,0.02274,0.0737
13257,2,2_2,0.16,0.01712,0.07275
13258,2,2_2,0.16,0.02293,0.0778
